"id";"montante";"tipo";"data_hora_transacao";"origem_fk";"destino_fk"
486;39.38;"DOC";"2021-03-25 06:44:57";635;718
487;932.77;"DOC";"2021-11-04 16:52:59";149;895
488;369.91;"DOC";"2022-02-23 05:52:19";639;267
489;145.31;"TED";"2022-04-13 21:03:41";153;529
490;257.41;"TED";"2021-05-24 07:18:36";534;405
491;318.62;"TED";"2022-03-17 14:22:33";108;59
492;736.62;"PIX";"2021-07-10 14:09:38";530;76
493;939.33;"DOC";"2021-01-04 19:55:13";35;740
494;930.61;"TED";"2021-08-30 12:26:13";865;541
495;929.31;"DOC";"2021-09-21 04:43:03";157;709
496;584.31;"PIX";"2021-03-15 05:26:08";724;22
497;169.50;"TED";"2022-02-03 04:39:48";469;110
498;267.56;"PIX";"2022-01-15 22:49:21";441;800
499;383.74;"PIX";"2021-01-03 22:13:38";417;449
500;481.97;"PIX";"2021-02-12 21:47:56";103;369
501;666.47;"PIX";"2021-08-23 00:10:45";282;107
502;872.73;"DOC";"2021-11-17 13:01:08";94;264
503;456.88;"PIX";"2022-05-03 01:54:54";759;219
504;398.27;"TED";"2021-06-28 22:40:27";691;352
505;548.72;"TED";"2021-11-23 15:29:08";745;754
506;334.84;"TED";"2022-05-11 08:40:01";32;408
507;494.67;"DOC";"2021-12-27 17:31:21";726;678
508;177.44;"PIX";"2021-07-24 22:49:19";114;309
509;827.86;"PIX";"2022-03-26 20:40:44";657;334
510;395.82;"TED";"2022-03-23 07:31:45";769;804
511;247.20;"DOC";"2021-12-15 23:03:38";254;560
512;694.72;"TED";"2021-11-25 09:04:21";610;236
513;18.96;"TED";"2021-07-30 13:54:12";689;85
514;592.12;"DOC";"2021-08-30 19:34:22";740;599
515;927.50;"DOC";"2022-04-24 13:22:27";360;421
516;297.18;"PIX";"2021-02-05 18:57:31";224;380
517;463.80;"DOC";"2021-01-23 12:33:49";695;257
518;314.11;"PIX";"2021-09-21 15:44:12";309;893
519;889.28;"PIX";"2021-05-13 00:56:06";416;250
520;645.96;"TED";"2021-08-22 01:03:13";18;400
521;860.08;"DOC";"2022-02-05 07:16:58";833;491
522;573.72;"PIX";"2021-03-21 12:36:45";564;113
523;153.67;"DOC";"2021-11-03 17:20:49";91;524
524;677.28;"DOC";"2021-07-18 22:38:00";715;459
525;585.56;"PIX";"2021-02-07 07:46:17";545;129
526;96.84;"PIX";"2022-05-26 14:58:36";394;178
527;769.82;"TED";"2021-11-26 08:01:15";61;158
528;26.21;"PIX";"2021-04-01 00:28:00";641;636
529;12.39;"PIX";"2021-07-11 20:30:40";621;458
530;924.19;"DOC";"2021-07-23 14:20:23";792;187
531;588.61;"PIX";"2021-09-25 22:05:45";474;114
532;66.54;"PIX";"2021-06-26 09:33:28";679;299
533;871.55;"PIX";"2022-03-29 12:24:05";447;400
534;151.02;"PIX";"2021-04-14 01:31:11";884;391
535;386.72;"TED";"2021-11-11 21:49:58";468;319
536;51.00;"TED";"2021-09-20 13:05:52";261;188
537;706.92;"DOC";"2021-09-23 20:18:34";725;852
538;287.19;"PIX";"2022-03-28 17:07:31";167;521
539;829.63;"DOC";"2021-08-15 22:48:01";794;445
540;234.46;"TED";"2021-01-14 05:24:00";453;751
541;934.30;"TED";"2021-07-20 10:31:07";731;620
542;33.94;"TED";"2022-04-23 06:56:56";687;455
543;11.97;"TED";"2021-11-04 19:59:29";142;316
544;684.37;"PIX";"2021-03-16 12:58:50";886;342
545;16.45;"PIX";"2022-05-16 10:42:46";580;193
546;224.39;"PIX";"2021-04-13 14:02:48";555;198
547;667.78;"DOC";"2022-02-18 20:13:05";471;569
548;530.76;"TED";"2021-02-18 06:27:06";626;212
549;50.63;"PIX";"2022-01-08 14:44:21";539;840
550;412.03;"PIX";"2021-04-04 01:08:49";363;313
551;88.51;"PIX";"2021-01-24 15:05:59";268;784
552;204.70;"TED";"2021-05-10 03:05:22";170;748
553;710.19;"DOC";"2021-12-12 13:46:13";196;676
554;330.42;"PIX";"2022-05-03 14:53:02";257;644
555;919.39;"PIX";"2021-01-02 20:16:54";469;785
556;386.85;"TED";"2021-06-20 22:55:11";802;387
557;309.35;"TED";"2021-03-17 07:33:04";407;420
558;666.52;"DOC";"2021-02-12 10:51:30";572;328
559;720.04;"TED";"2021-04-23 17:39:24";159;183
560;678.13;"DOC";"2022-01-03 04:32:35";598;456
561;892.01;"DOC";"2021-05-10 17:11:58";198;306
562;696.05;"PIX";"2021-10-03 14:57:58";433;289
563;344.44;"TED";"2021-03-29 11:18:50";359;293
564;898.31;"TED";"2022-01-15 08:20:08";300;676
565;564.71;"TED";"2021-06-04 22:04:49";849;812
566;545.26;"DOC";"2022-02-16 06:09:16";878;736
567;119.95;"PIX";"2021-08-30 20:55:14";40;490
568;771.58;"TED";"2021-11-15 03:30:56";80;110
569;646.97;"TED";"2021-04-24 00:08:40";482;733
570;948.09;"DOC";"2021-08-08 17:04:52";307;208
571;460.42;"TED";"2021-11-19 00:12:40";744;517
572;429.26;"DOC";"2021-11-16 08:14:35";171;244
573;549.86;"DOC";"2022-02-20 15:11:29";774;613
574;876.78;"TED";"2021-04-26 02:55:59";40;804
575;758.69;"TED";"2022-05-22 15:23:15";13;839
576;862.16;"DOC";"2021-07-26 16:06:14";201;693
577;155.78;"TED";"2021-07-14 23:21:11";283;39
578;37.83;"PIX";"2021-01-13 01:06:57";467;541
579;697.58;"PIX";"2021-10-05 05:58:39";50;667
580;809.84;"TED";"2021-12-21 03:47:20";857;748
581;769.52;"DOC";"2021-06-19 23:16:47";888;387
582;366.51;"TED";"2022-03-23 08:44:22";792;656
583;245.84;"DOC";"2021-05-21 05:13:14";767;773
584;450.14;"PIX";"2021-05-06 14:49:23";595;334
585;131.22;"PIX";"2021-07-08 09:32:12";278;17
586;283.35;"DOC";"2022-04-13 14:04:58";576;346
587;799.20;"TED";"2021-09-24 02:25:22";213;477
588;287.49;"TED";"2021-03-14 13:46:11";365;318
589;916.71;"TED";"2021-12-17 01:42:29";835;479
590;684.33;"PIX";"2021-08-16 22:56:38";595;437
591;182.95;"DOC";"2021-09-30 04:12:02";590;546
592;236.89;"PIX";"2022-03-21 03:00:44";174;502
593;439.66;"TED";"2022-01-16 05:04:08";270;538
594;77.14;"TED";"2021-12-02 12:56:23";196;624
595;333.90;"PIX";"2021-01-21 04:48:09";175;224
596;576.98;"DOC";"2022-05-07 19:05:42";534;281
597;774.22;"TED";"2021-08-11 09:00:33";65;264
598;769.06;"DOC";"2021-01-16 09:33:50";480;281
599;773.80;"DOC";"2021-02-14 12:51:10";373;710
600;208.25;"TED";"2021-07-18 05:08:06";103;93
601;485.35;"TED";"2022-03-08 11:59:50";72;415
602;829.80;"TED";"2021-09-24 04:07:27";580;649
603;85.82;"TED";"2021-09-03 10:57:07";97;507
604;169.79;"PIX";"2021-10-14 20:19:40";841;188
605;612.43;"DOC";"2021-12-16 06:18:13";582;623
606;182.05;"TED";"2021-06-24 16:47:19";267;457
607;490.53;"PIX";"2022-01-22 12:40:49";833;124
608;184.36;"PIX";"2021-12-29 21:46:59";724;10
609;906.86;"PIX";"2021-10-04 23:56:29";696;11
610;308.69;"TED";"2021-07-31 07:30:42";881;610
611;908.52;"TED";"2021-05-13 05:59:57";430;198
612;734.44;"PIX";"2022-01-02 21:06:30";393;207
613;882.16;"DOC";"2021-02-02 03:31:28";590;330
614;905.34;"DOC";"2021-01-22 22:56:06";639;277
615;900.43;"PIX";"2021-04-05 09:42:13";170;363
616;910.27;"PIX";"2021-11-04 08:15:22";142;160
617;271.18;"TED";"2021-10-21 04:18:45";58;734
618;879.55;"PIX";"2021-08-06 07:29:17";102;135
619;847.93;"DOC";"2021-08-30 16:42:04";394;116
620;454.25;"DOC";"2021-09-05 23:29:19";886;613
621;44.40;"PIX";"2021-02-02 08:51:44";860;430
622;786.98;"TED";"2022-02-08 03:20:44";203;283
623;239.34;"TED";"2022-04-08 08:50:41";492;70
624;405.91;"PIX";"2021-11-01 03:39:06";697;175
625;9.18;"DOC";"2022-05-19 02:00:07";783;585
626;455.98;"DOC";"2022-04-10 23:00:22";244;123
627;627.55;"TED";"2021-12-11 08:17:40";715;140
628;517.09;"DOC";"2021-10-25 16:57:39";199;637
629;830.98;"DOC";"2022-03-22 18:44:18";854;494
630;510.93;"TED";"2021-12-02 22:47:50";46;478
631;62.33;"PIX";"2022-03-24 11:03:11";345;185
632;354.61;"TED";"2022-02-10 22:54:39";516;444
633;154.52;"DOC";"2021-01-18 16:38:13";352;460
634;608.16;"PIX";"2021-11-14 20:15:30";671;448
635;146.19;"TED";"2021-09-23 06:20:21";540;449
636;238.02;"TED";"2021-03-22 13:36:56";282;803
637;924.87;"TED";"2022-02-20 16:50:09";282;872
638;231.97;"TED";"2021-01-19 11:25:48";266;590
639;17.16;"PIX";"2021-05-04 07:07:45";43;128
640;110.48;"TED";"2021-06-05 07:15:59";228;617
641;565.46;"TED";"2021-04-21 02:22:26";826;851
642;141.82;"TED";"2021-04-13 12:56:20";686;214
643;289.64;"TED";"2022-05-25 16:13:16";707;823
644;560.56;"TED";"2021-11-15 21:07:37";565;829
645;665.72;"TED";"2021-08-08 14:31:20";322;281
646;557.22;"TED";"2022-03-18 03:10:24";284;84
647;567.09;"TED";"2022-02-06 16:24:15";548;832
648;773.53;"PIX";"2022-03-14 12:44:19";70;367
649;940.86;"PIX";"2021-04-11 19:28:04";349;9
650;895.90;"DOC";"2021-03-21 06:55:26";464;311
651;133.87;"TED";"2022-01-31 00:03:23";193;549
652;8.53;"TED";"2021-03-11 15:33:50";390;572
653;349.36;"TED";"2021-05-16 08:06:04";393;382
654;571.51;"TED";"2022-01-02 18:12:34";260;705
655;921.75;"PIX";"2021-12-14 03:29:57";204;300
656;543.46;"PIX";"2021-12-11 17:56:05";754;436
657;226.19;"TED";"2022-04-01 06:51:33";93;163
658;855.92;"DOC";"2021-06-13 01:38:09";207;16
659;942.12;"TED";"2021-12-20 16:51:01";783;606
660;48.73;"DOC";"2021-01-13 20:07:56";122;362
661;460.92;"DOC";"2021-12-28 20:13:14";429;122
662;902.82;"TED";"2021-01-14 15:09:44";498;755
663;194.50;"PIX";"2021-12-06 09:15:09";100;860
664;748.21;"TED";"2022-01-08 22:13:37";514;586
665;479.17;"PIX";"2021-04-12 20:24:00";509;571
666;849.43;"TED";"2021-08-01 09:45:04";551;826
667;680.16;"PIX";"2021-06-04 22:00:52";369;532
668;194.60;"DOC";"2021-05-14 18:45:13";362;734
669;859.05;"DOC";"2021-09-17 02:50:59";67;115
670;623.65;"PIX";"2022-01-18 20:14:38";66;265
671;736.33;"DOC";"2021-10-11 17:34:14";77;850
672;422.48;"DOC";"2021-11-07 10:48:08";687;280
673;121.84;"TED";"2021-03-18 09:07:30";820;760
674;380.59;"DOC";"2021-06-15 05:14:08";96;152
675;153.14;"TED";"2021-11-05 19:49:09";825;304
676;63.02;"PIX";"2021-06-04 21:38:56";117;402
677;404.77;"TED";"2021-03-29 04:43:42";269;642
678;367.84;"PIX";"2021-04-04 20:33:48";678;837
679;409.55;"DOC";"2022-04-12 04:27:20";853;894
680;387.30;"DOC";"2021-03-25 18:58:41";200;869
681;1.33;"DOC";"2021-10-22 13:21:48";201;763
682;695.04;"TED";"2022-04-23 14:11:24";720;5
683;404.36;"DOC";"2021-07-03 03:10:49";784;768
684;313.12;"PIX";"2021-03-17 11:00:30";586;439
685;812.96;"TED";"2022-03-20 02:38:18";461;648
686;62.94;"TED";"2021-01-31 15:05:39";10;613
687;878.44;"DOC";"2021-05-01 13:21:11";501;110
688;149.43;"TED";"2022-05-09 00:34:17";174;40
689;896.91;"PIX";"2021-06-26 05:42:58";236;872
690;417.87;"PIX";"2021-01-26 02:00:00";345;50
691;562.74;"PIX";"2021-10-11 10:45:49";183;130
692;411.94;"TED";"2021-09-13 06:12:30";851;279
693;435.62;"DOC";"2022-03-09 02:18:53";419;407
694;932.02;"TED";"2021-09-18 07:27:45";186;337
695;548.09;"TED";"2021-04-01 03:35:13";850;560
696;317.90;"DOC";"2021-04-18 07:31:22";154;524
697;257.30;"DOC";"2021-04-06 13:16:24";31;539
698;33.79;"TED";"2021-10-03 02:10:43";722;648
699;550.34;"TED";"2021-09-20 12:53:45";739;364
700;655.34;"TED";"2021-11-13 19:41:47";363;497
701;312.06;"DOC";"2021-01-21 05:58:33";620;722
702;609.73;"TED";"2021-05-05 23:10:37";72;657
703;805.04;"PIX";"2022-03-15 21:02:46";376;466
704;926.36;"PIX";"2021-01-10 23:45:23";192;504
705;444.75;"DOC";"2021-06-09 05:37:21";48;31
706;350.34;"TED";"2021-12-25 02:08:41";709;505
707;707.04;"PIX";"2021-02-09 03:34:12";408;704
708;361.95;"DOC";"2022-05-19 18:27:16";598;122
709;481.34;"PIX";"2021-05-11 10:01:25";124;662
710;195.77;"TED";"2021-11-15 02:18:10";268;379
711;483.99;"PIX";"2022-04-29 09:58:40";4;111
712;399.35;"TED";"2021-08-09 10:51:34";176;364
713;764.41;"PIX";"2021-02-12 20:27:49";817;558
714;305.90;"DOC";"2021-04-01 11:32:50";806;183
715;179.25;"DOC";"2021-12-02 01:59:16";542;835
716;751.18;"PIX";"2021-08-25 02:57:01";94;111
717;372.04;"TED";"2021-11-21 07:19:52";674;711
718;626.08;"TED";"2021-06-04 09:36:02";64;169
719;260.00;"PIX";"2021-10-01 11:29:25";18;390
720;794.06;"DOC";"2022-03-31 19:37:26";250;781
721;355.80;"PIX";"2021-10-15 10:39:41";851;699
722;169.73;"TED";"2022-03-01 16:55:59";561;247
723;565.62;"TED";"2022-01-04 22:05:21";697;392
724;493.47;"PIX";"2021-06-22 19:51:36";165;754
725;635.79;"DOC";"2021-09-24 04:58:12";862;103
726;199.42;"TED";"2021-11-30 21:31:00";883;116
727;382.52;"PIX";"2021-06-03 06:28:03";561;438
728;59.20;"PIX";"2022-03-04 15:19:30";569;224
729;821.11;"PIX";"2022-03-30 22:12:32";43;337
730;576.52;"TED";"2021-08-08 07:56:10";584;190
731;583.14;"DOC";"2021-08-01 02:32:11";49;537
732;878.50;"DOC";"2021-05-18 23:56:56";453;473
733;811.15;"DOC";"2022-01-06 02:41:42";368;264
734;9.53;"DOC";"2021-08-17 12:09:37";15;243
735;804.79;"PIX";"2021-10-23 08:13:25";161;563
736;696.00;"PIX";"2021-05-21 07:56:20";594;112
737;619.94;"DOC";"2021-05-02 11:20:15";444;173
738;683.29;"DOC";"2021-04-17 12:53:11";156;784
739;222.27;"DOC";"2021-01-08 21:12:11";529;445
740;633.89;"DOC";"2021-12-01 12:09:56";359;1
741;787.46;"TED";"2021-09-27 10:47:33";273;389
742;626.25;"TED";"2021-08-03 10:14:35";503;373
743;928.73;"PIX";"2022-03-08 05:08:06";691;828
744;444.43;"TED";"2021-04-26 04:05:41";613;540
745;278.13;"DOC";"2021-10-25 22:49:17";691;119
746;515.53;"TED";"2022-01-09 18:50:42";569;847
747;661.17;"PIX";"2021-05-08 14:22:24";271;327
748;245.03;"TED";"2021-09-06 21:39:43";413;46
749;541.23;"TED";"2022-04-12 05:43:44";10;332
750;144.70;"TED";"2021-07-22 21:16:47";402;186
751;352.53;"TED";"2021-01-01 18:26:31";296;170
752;310.44;"DOC";"2022-04-06 01:22:59";267;888
753;230.53;"PIX";"2021-03-24 21:02:31";393;872
754;170.18;"DOC";"2021-05-25 15:41:42";491;204
755;215.87;"TED";"2022-02-13 12:10:04";553;393
756;641.86;"DOC";"2021-01-04 07:37:33";280;204
757;139.50;"DOC";"2021-05-27 09:34:49";730;322
758;843.98;"PIX";"2022-02-01 01:36:54";606;498
759;240.97;"PIX";"2021-10-13 09:52:26";787;866
760;469.60;"DOC";"2022-03-31 01:59:39";152;740
761;591.97;"DOC";"2021-06-28 23:59:02";377;378
762;177.32;"TED";"2021-02-16 23:00:07";332;205
763;861.37;"DOC";"2022-02-19 16:02:21";360;882
764;885.66;"DOC";"2021-06-05 03:49:47";761;416
765;820.71;"PIX";"2021-06-28 05:11:01";51;420
766;118.72;"TED";"2021-07-11 06:29:22";14;2
767;699.63;"PIX";"2021-03-01 05:38:03";89;638
768;431.08;"PIX";"2022-01-16 03:33:12";467;409
769;873.56;"PIX";"2022-04-05 07:31:22";588;696
770;312.34;"PIX";"2021-02-26 11:27:46";478;698
771;435.13;"TED";"2022-04-08 18:49:51";480;66
772;389.14;"DOC";"2022-03-02 21:56:21";144;472
773;312.75;"TED";"2021-08-06 08:55:08";254;149
774;33.21;"PIX";"2021-01-01 19:46:44";408;544
775;568.33;"PIX";"2021-08-26 12:11:00";795;151
776;754.61;"PIX";"2022-03-11 08:31:50";412;279
777;205.72;"PIX";"2021-12-27 14:46:12";759;252
778;161.98;"TED";"2021-01-04 21:12:20";727;65
779;761.81;"PIX";"2021-06-03 19:31:21";402;130
780;445.63;"PIX";"2021-03-08 02:18:03";89;14
781;75.15;"DOC";"2021-09-13 13:08:18";464;719
782;479.60;"PIX";"2021-11-26 00:05:19";385;450
783;154.94;"TED";"2022-04-22 19:38:03";391;212
784;337.02;"DOC";"2021-12-17 15:22:22";137;816
785;868.34;"DOC";"2021-02-11 03:38:47";845;308
786;642.86;"PIX";"2022-05-05 11:54:52";222;736
787;64.17;"PIX";"2021-10-26 18:31:06";387;90
788;946.53;"DOC";"2022-01-04 19:39:19";502;292
789;476.63;"DOC";"2022-02-21 03:22:34";306;225
790;270.13;"TED";"2022-03-15 02:00:48";261;117
791;46.31;"PIX";"2021-10-25 06:02:15";564;31
792;350.88;"TED";"2022-01-15 15:01:11";549;115
793;83.54;"TED";"2021-08-16 14:57:50";366;707
794;898.34;"TED";"2021-10-25 12:36:42";252;50
795;140.11;"PIX";"2021-08-07 20:16:33";255;134
796;145.21;"TED";"2021-02-13 15:41:54";389;112
797;536.19;"PIX";"2022-04-14 22:29:56";320;660
798;900.57;"PIX";"2021-06-22 17:47:26";631;349
799;521.79;"PIX";"2021-05-23 00:27:39";629;183
800;116.86;"TED";"2021-10-01 04:07:11";502;458
801;918.56;"DOC";"2022-01-14 05:14:59";502;679
802;220.39;"PIX";"2021-05-06 17:03:10";451;442
803;43.62;"DOC";"2021-06-11 05:57:07";629;673
804;432.13;"PIX";"2021-07-06 03:44:15";381;79
805;613.35;"DOC";"2021-08-24 09:16:41";350;146
806;446.76;"PIX";"2021-03-23 18:24:13";832;100
807;69.64;"TED";"2021-12-06 02:58:21";189;63
808;27.04;"DOC";"2022-01-30 04:22:43";584;165
809;855.80;"PIX";"2022-02-18 16:57:28";158;359
810;372.92;"PIX";"2021-02-15 12:12:05";574;878
811;275.74;"PIX";"2021-07-05 22:02:27";553;397
812;36.01;"DOC";"2021-11-03 22:21:43";25;127
813;675.19;"PIX";"2021-08-02 19:00:31";808;125
814;904.87;"DOC";"2021-01-03 21:59:45";538;128
815;322.56;"TED";"2022-05-17 18:26:14";809;147
816;830.81;"TED";"2021-12-10 21:40:22";213;87
817;124.39;"DOC";"2021-03-03 20:20:35";458;270
818;808.05;"TED";"2021-06-30 09:50:30";859;528
819;882.74;"TED";"2021-01-05 11:50:25";493;112
820;539.07;"TED";"2022-05-01 22:15:27";344;274
821;949.11;"TED";"2021-05-23 22:52:52";112;265
822;587.79;"DOC";"2022-02-19 06:43:27";515;398
823;386.48;"PIX";"2021-04-11 13:16:57";503;872
824;859.56;"PIX";"2021-03-30 07:19:12";498;766
825;782.09;"DOC";"2021-12-31 19:13:26";250;263
826;619.45;"DOC";"2022-01-19 13:25:45";224;506
827;449.41;"DOC";"2021-08-28 02:01:43";439;118
828;81.88;"TED";"2021-02-11 04:34:25";338;462
829;565.98;"TED";"2022-02-16 01:13:05";317;441
830;307.07;"TED";"2021-03-13 03:23:47";876;44
831;601.19;"PIX";"2022-05-28 05:33:41";15;390
832;91.17;"TED";"2021-10-26 18:38:25";518;679
833;824.81;"PIX";"2021-12-04 10:07:28";510;406
834;620.72;"PIX";"2022-04-23 18:26:20";670;44
835;464.97;"PIX";"2022-03-22 05:49:04";747;132
836;845.76;"DOC";"2021-10-18 15:41:13";801;165
837;613.07;"PIX";"2021-08-22 23:50:24";216;311
838;258.60;"TED";"2021-02-25 15:24:45";781;252
839;443.13;"DOC";"2021-06-12 16:08:28";79;586
840;691.96;"PIX";"2021-01-04 09:27:39";473;530
841;195.12;"DOC";"2022-05-12 02:19:23";141;79
842;431.92;"PIX";"2021-03-02 23:13:59";216;419
843;240.17;"PIX";"2022-01-03 00:13:11";612;326
844;138.49;"PIX";"2022-01-24 22:01:15";897;367
845;742.36;"TED";"2021-09-21 22:28:03";163;165
846;263.10;"PIX";"2021-07-04 14:13:14";675;821
847;618.96;"DOC";"2022-01-14 21:49:12";769;573
848;786.44;"TED";"2021-03-10 14:58:04";776;55
849;85.86;"TED";"2021-12-17 23:30:42";603;848
850;34.32;"DOC";"2021-11-28 00:38:44";183;259
851;877.35;"DOC";"2021-08-04 16:11:15";111;516
852;151.57;"TED";"2021-12-27 15:12:32";853;515
853;912.47;"PIX";"2021-04-18 20:32:51";81;587
854;310.04;"PIX";"2021-08-07 12:07:23";613;407
855;801.36;"DOC";"2022-05-08 14:18:29";587;560
856;380.41;"TED";"2022-03-01 18:47:48";361;449
857;470.95;"PIX";"2021-09-04 01:37:12";619;136
858;42.47;"TED";"2021-10-03 13:49:28";447;777
859;730.62;"PIX";"2022-05-28 10:20:31";381;796
860;941.41;"TED";"2022-05-25 11:54:28";319;202
861;755.99;"PIX";"2021-10-29 02:32:24";835;603
862;364.33;"TED";"2022-02-09 20:09:23";501;498
863;546.51;"PIX";"2022-03-05 19:40:33";75;124
864;8.79;"DOC";"2022-04-25 02:35:15";102;629
865;902.67;"DOC";"2021-07-21 14:28:15";26;524
866;806.11;"DOC";"2021-06-04 23:12:05";613;846
867;37.58;"DOC";"2022-05-05 15:31:19";13;57
868;734.60;"TED";"2021-02-02 22:40:09";738;564
869;95.08;"TED";"2022-05-13 18:51:40";586;623
870;843.12;"DOC";"2021-01-30 12:40:09";294;869
871;315.26;"DOC";"2022-03-22 19:49:20";650;234
872;733.00;"PIX";"2021-08-31 16:15:52";822;641
873;587.68;"TED";"2021-01-09 12:20:05";198;721
874;48.89;"TED";"2022-05-18 06:47:15";754;431
875;3.91;"DOC";"2021-02-22 18:21:35";743;640
876;72.13;"DOC";"2021-12-01 07:41:09";861;528
877;239.55;"PIX";"2021-06-17 22:02:21";191;872
878;19.43;"DOC";"2021-09-11 02:10:43";539;773
879;757.04;"PIX";"2022-03-23 07:47:09";592;244
880;334.42;"PIX";"2021-09-04 21:30:36";532;397
881;178.19;"TED";"2022-04-23 12:10:46";707;520
882;784.04;"DOC";"2021-08-29 02:56:46";578;294
883;173.87;"PIX";"2022-04-25 02:47:35";394;608
884;111.67;"TED";"2021-09-20 06:53:19";31;628
885;59.83;"TED";"2021-10-30 03:56:06";500;655
886;875.52;"DOC";"2021-06-11 12:00:46";401;50
887;861.42;"DOC";"2021-08-04 22:07:56";303;520
888;225.28;"TED";"2022-05-21 20:54:11";822;503
889;454.61;"DOC";"2022-01-13 03:19:55";10;562
890;124.29;"DOC";"2021-10-08 12:01:45";451;548
891;593.73;"DOC";"2021-12-30 01:19:38";827;350
892;483.92;"PIX";"2022-01-27 08:30:45";251;599
893;589.59;"TED";"2022-02-23 00:25:21";127;783
894;234.21;"TED";"2021-10-14 13:40:03";670;766
895;213.42;"TED";"2021-07-26 14:02:03";45;310
896;461.81;"PIX";"2021-08-10 15:23:14";437;695
897;45.71;"TED";"2021-08-19 01:12:58";111;187
898;394.32;"PIX";"2021-11-05 16:29:57";463;625
899;10.13;"PIX";"2022-05-21 22:29:36";782;661
900;699.48;"DOC";"2021-11-02 03:46:13";563;415
901;250.79;"PIX";"2022-01-27 08:37:57";5;550
902;392.79;"TED";"2022-05-22 07:46:26";842;232
903;387.03;"TED";"2022-04-16 17:35:21";526;632
904;640.97;"DOC";"2021-09-02 00:00:07";257;849
905;857.19;"DOC";"2022-01-19 17:47:04";189;113
906;485.40;"DOC";"2022-02-07 05:31:26";791;199
907;598.70;"PIX";"2022-04-17 19:56:16";51;106
908;948.40;"DOC";"2022-05-19 11:46:42";196;25
909;875.32;"TED";"2021-01-02 16:15:50";168;491
910;156.49;"TED";"2021-06-19 20:11:41";852;560
911;611.02;"PIX";"2021-12-30 00:26:28";418;577
912;14.92;"TED";"2021-11-05 12:44:51";42;863
913;613.39;"PIX";"2021-01-30 20:19:49";625;354
914;400.51;"DOC";"2022-04-27 06:23:39";162;104
915;273.52;"DOC";"2021-05-24 02:28:59";334;48
916;117.88;"PIX";"2021-06-06 14:02:25";839;643
917;461.35;"TED";"2022-04-13 09:04:50";319;884
918;249.34;"TED";"2021-11-27 15:08:18";785;887
919;214.64;"PIX";"2022-05-25 05:48:51";273;153
920;150.12;"DOC";"2022-01-06 14:41:15";717;34
921;708.12;"DOC";"2022-05-05 05:51:09";787;671
922;72.56;"PIX";"2022-04-13 06:38:07";848;606
923;686.26;"DOC";"2021-11-21 05:55:34";346;695
924;217.86;"TED";"2021-02-15 21:32:46";518;329
925;335.85;"PIX";"2021-10-31 14:56:59";414;260
926;726.17;"TED";"2021-07-06 17:32:04";833;558
927;677.59;"DOC";"2022-04-26 02:09:09";815;95
928;872.53;"PIX";"2022-03-01 08:23:10";398;108
929;546.05;"TED";"2021-05-01 07:44:40";143;867
930;591.84;"TED";"2022-05-01 07:11:04";218;680
931;427.82;"DOC";"2022-03-02 20:19:52";231;264
932;464.61;"TED";"2021-02-18 10:16:32";145;875
933;646.96;"TED";"2022-05-12 01:43:41";474;854
934;828.23;"DOC";"2022-01-01 09:47:06";738;869
935;555.43;"TED";"2022-04-21 08:49:26";143;591
936;74.22;"PIX";"2021-07-13 06:01:24";266;254
937;535.79;"TED";"2021-08-30 04:49:05";875;614
938;152.95;"TED";"2022-01-15 00:36:30";506;799
939;46.70;"PIX";"2021-06-07 07:53:20";473;323
940;678.67;"PIX";"2021-02-22 09:30:26";15;671
941;360.21;"DOC";"2022-05-27 08:28:55";336;536
942;120.65;"PIX";"2021-01-16 15:37:47";887;94
943;593.77;"TED";"2022-01-06 23:21:47";438;562
944;675.85;"DOC";"2021-06-10 00:02:19";212;361
945;219.49;"TED";"2022-05-15 09:18:33";548;38
946;274.62;"TED";"2021-08-31 16:22:01";419;183
947;483.42;"DOC";"2021-03-09 14:20:52";886;482
948;495.32;"TED";"2021-03-04 06:43:21";252;468
949;699.94;"PIX";"2021-04-14 19:38:54";452;769
950;65.94;"DOC";"2021-06-30 07:47:02";474;76
951;454.26;"PIX";"2021-10-07 05:53:50";375;862
952;58.50;"TED";"2022-01-12 23:27:30";504;325
953;183.27;"TED";"2021-06-15 15:58:45";110;587
954;143.87;"TED";"2021-10-24 07:50:06";227;368
955;297.53;"TED";"2021-09-22 03:27:20";60;876
956;432.25;"PIX";"2022-01-07 15:11:21";122;196
957;375.43;"PIX";"2022-02-10 20:49:11";54;535
958;400.67;"DOC";"2021-12-19 08:08:49";101;107
959;125.03;"DOC";"2021-01-01 11:25:19";795;124
960;668.85;"TED";"2021-01-25 20:02:13";110;670
961;623.72;"PIX";"2021-01-27 08:53:54";10;451
962;793.60;"PIX";"2022-05-29 03:30:54";753;711
963;55.69;"DOC";"2022-02-24 03:35:10";853;501
964;287.36;"TED";"2022-02-13 13:28:00";553;582
965;96.27;"DOC";"2022-02-07 05:23:25";205;437
966;146.94;"TED";"2022-01-18 15:40:16";496;864
